month_year,geo_category,attraction_type,monthly_visits,gdp_per_capita,visa_free_score
2015-05-01,Indonesia_Attractions,Religious Sites,178.0,3200.0,74
2015-05-01,Indonesia_Attractions,Speciality Museums,1.0,3200.0,74
2015-05-01,Indonesia_Attractions,Volcanos,37.0,3200.0,74
2015-05-01,Indonesia_Attractions,Water Parks,47.0,3200.0,74
2015-05-01,Indonesia_Attractions,Waterfalls,10.0,3200.0,74
2015-06-01,Indonesia_Attractions,Ancient Ruins,9.0,3200.0,74
2015-06-01,Indonesia_Attractions,Ballets,12.0,3200.0,74
2015-06-01,Indonesia_Attractions,Beaches,117.0,3200.0,74
2015-06-01,Indonesia_Attractions,Flea & Street Markets,16.0,3200.0,74
2015-06-01,Indonesia_Attractions,Historic Sites,3.0,3200.0,74
2015-06-01,Indonesia_Attractions,History Museums,13.0,3200.0,74
2015-06-01,Indonesia_Attractions,National Parks,11.0,3200.0,74
2015-06-01,Indonesia_Attractions,Nature & Wildlife Areas,229.0,3200.0,74
2015-06-01,Indonesia_Attractions,Points of Interest & Landmarks,76.0,3200.0,74
2015-06-01,Indonesia_Attractions,Religious Sites,244.0,3200.0,74
2015-06-01,Indonesia_Attractions,Speciality Museums,1.0,3200.0,74
2015-06-01,Indonesia_Attractions,Volcanos,32.0,3200.0,74
2015-06-01,Indonesia_Attractions,Water Parks,47.0,3200.0,74
2015-06-01,Indonesia_Attractions,Waterfalls,6.0,3200.0,74
2015-07-01,Indonesia_Attractions,Ancient Ruins,8.0,3200.0,74
2015-07-01,Indonesia_Attractions,Ballets,6.0,3200.0,74
2015-07-01,Indonesia_Attractions,Beaches,138.0,3200.0,74
2015-07-01,Indonesia_Attractions,Flea & Street Markets,18.0,3200.0,74
2015-07-01,Indonesia_Attractions,Historic Sites,4.0,3200.0,74
2015-07-01,Indonesia_Attractions,History Museums,22.0,3200.0,74
2015-07-01,Indonesia_Attractions,National Parks,8.0,3200.0,74
2015-07-01,Indonesia_Attractions,Nature & Wildlife Areas,280.0,3200.0,74
2015-07-01,Indonesia_Attractions,Points of Interest & Landmarks,69.0,3200.0,74
2015-07-01,Indonesia_Attractions,Religious Sites,223.0,3200.0,74
2015-07-01,Indonesia_Attractions,Volcanos,22.0,3200.0,74
2015-07-01,Indonesia_Attractions,Water Parks,56.0,3200.0,74
2015-07-01,Indonesia_Attractions,Waterfalls,15.0,3200.0,74
2015-08-01,Indonesia_Attractions,Ancient Ruins,10.0,3200.0,74
2015-08-01,Indonesia_Attractions,Ballets,7.0,3200.0,74
2015-08-01,Indonesia_Attractions,Beaches,158.0,3200.0,74
2015-08-01,Indonesia_Attractions,Flea & Street Markets,30.0,3200.0,74
2015-08-01,Indonesia_Attractions,Historic Sites,22.0,3200.0,74
2015-08-01,Indonesia_Attractions,History Museums,48.0,3200.0,74
2015-08-01,Indonesia_Attractions,National Parks,12.0,3200.0,74
2015-08-01,Indonesia_Attractions,Nature & Wildlife Areas,290.0,3200.0,74
2015-08-01,Indonesia_Attractions,Points of Interest & Landmarks,90.0,3200.0,74
2015-08-01,Indonesia_Attractions,Religious Sites,226.0,3200.0,74
2015-08-01,Indonesia_Attractions,Spas,1.0,3200.0,74
2015-08-01,Indonesia_Attractions,Volcanos,41.0,3200.0,74
2015-08-01,Indonesia_Attractions,Water Parks,56.0,3200.0,74
2015-08-01,Indonesia_Attractions,Waterfalls,14.0,3200.0,74
2015-09-01,Indonesia_Attractions,Ancient Ruins,15.0,3200.0,74
2015-09-01,Indonesia_Attractions,Ballets,12.0,3200.0,74
2015-09-01,Indonesia_Attractions,Beaches,123.0,3200.0,74
2015-09-01,Indonesia_Attractions,Caverns & Caves,2.0,3200.0,74
2015-09-01,Indonesia_Attractions,Flea & Street Markets,18.0,3200.0,74
2015-09-01,Indonesia_Attractions,Historic Sites,12.0,3200.0,74
2015-09-01,Indonesia_Attractions,History Museums,21.0,3200.0,74
2015-09-01,Indonesia_Attractions,National Parks,8.0,3200.0,74
2015-09-01,Indonesia_Attractions,Nature & Wildlife Areas,305.0,3200.0,74
2015-09-01,Indonesia_Attractions,Points of Interest & Landmarks,98.0,3200.0,74
2015-09-01,Indonesia_Attractions,Religious Sites,199.0,3200.0,74
2015-09-01,Indonesia_Attractions,Speciality Museums,1.0,3200.0,74
2015-09-01,Indonesia_Attractions,Volcanos,20.0,3200.0,74
2015-09-01,Indonesia_Attractions,Water Parks,160.0,3200.0,74
2015-09-01,Indonesia_Attractions,Waterfalls,25.0,3200.0,74
2015-10-01,Indonesia_Attractions,Ancient Ruins,7.0,3200.0,74
2015-10-01,Indonesia_Attractions,Ballets,9.0,3200.0,74
2015-10-01,Indonesia_Attractions,Beaches,134.0,3200.0,74
2015-10-01,Indonesia_Attractions,Caverns & Caves,3.0,3200.0,74
2015-10-01,Indonesia_Attractions,Flea & Street Markets,36.0,3200.0,74
2015-10-01,Indonesia_Attractions,Historic Sites,15.0,3200.0,74
2015-10-01,Indonesia_Attractions,History Museums,12.0,3200.0,74
2015-10-01,Indonesia_Attractions,National Parks,9.0,3200.0,74
2015-10-01,Indonesia_Attractions,Nature & Wildlife Areas,309.0,3200.0,74
2015-10-01,Indonesia_Attractions,Points of Interest & Landmarks,103.0,3200.0,74
2015-10-01,Indonesia_Attractions,Religious Sites,211.0,3200.0,74
2015-10-01,Indonesia_Attractions,Speciality Museums,1.0,3200.0,74
2015-10-01,Indonesia_Attractions,Volcanos,71.0,3200.0,74
2015-10-01,Indonesia_Attractions,Water Parks,150.0,3200.0,74
2015-10-01,Indonesia_Attractions,Waterfalls,26.0,3200.0,74
2015-11-01,Indonesia_Attractions,Ancient Ruins,8.0,3200.0,74
2015-11-01,Indonesia_Attractions,Ballets,6.0,3200.0,74
2015-11-01,Indonesia_Attractions,Beaches,110.0,3200.0,74
2015-11-01,Indonesia_Attractions,Caverns & Caves,2.0,3200.0,74
2015-11-01,Indonesia_Attractions,Flea & Street Markets,9.0,3200.0,74
2015-11-01,Indonesia_Attractions,Historic Sites,12.0,3200.0,74
2015-11-01,Indonesia_Attractions,History Museums,22.0,3200.0,74
2015-11-01,Indonesia_Attractions,National Parks,7.0,3200.0,74
2015-11-01,Indonesia_Attractions,Nature & Wildlife Areas,251.0,3200.0,74
2015-11-01,Indonesia_Attractions,Points of Interest & Landmarks,78.0,3200.0,74
2015-11-01,Indonesia_Attractions,Religious Sites,174.0,3200.0,74
2015-11-01,Indonesia_Attractions,Spas,1.0,3200.0,74
2015-11-01,Indonesia_Attractions,Speciality Museums,1.0,3200.0,74
2015-11-01,Indonesia_Attractions,Volcanos,35.0,3200.0,74
2015-11-01,Indonesia_Attractions,Water Parks,92.0,3200.0,74
2015-11-01,Indonesia_Attractions,Waterfalls,5.0,3200.0,74
2015-12-01,Indonesia_Attractions,Ancient Ruins,19.0,3200.0,74
2015-12-01,Indonesia_Attractions,Ballets,2.0,3200.0,74
2015-12-01,Indonesia_Attractions,Beaches,142.0,3200.0,74
2015-12-01,Indonesia_Attractions,Flea & Street Markets,30.0,3200.0,74
2015-12-01,Indonesia_Attractions,Historic Sites,5.0,3200.0,74
2015-12-01,Indonesia_Attractions,History Museums,27.0,3200.0,74
2015-12-01,Indonesia_Attractions,National Parks,14.0,3200.0,74
2015-12-01,Indonesia_Attractions,Nature & Wildlife Areas,329.0,3200.0,74
2015-12-01,Indonesia_Attractions,Points of Interest & Landmarks,115.0,3200.0,74
2015-12-01,Indonesia_Attractions,Religious Sites,207.0,3200.0,74
2015-12-01,Indonesia_Attractions,Speciality Museums,3.0,3200.0,74
2015-12-01,Indonesia_Attractions,Volcanos,51.0,3200.0,74
2015-12-01,Indonesia_Attractions,Water Parks,157.0,3200.0,74
2015-12-01,Indonesia_Attractions,Waterfalls,6.0,3200.0,74
2016-01-01,Indonesia_Attractions,Ancient Ruins,5.0,3200.0,74
2016-01-01,Indonesia_Attractions,Ballets,7.0,3200.0,74
2016-01-01,Indonesia_Attractions,Beaches,155.0,3200.0,74
2016-01-01,Indonesia_Attractions,Caverns & Caves,1.0,3200.0,74
2016-01-01,Indonesia_Attractions,Flea & Street Markets,30.0,3200.0,74
2016-01-01,Indonesia_Attractions,Historic Sites,11.0,3200.0,74
2016-01-01,Indonesia_Attractions,History Museums,21.0,3200.0,74
2016-01-01,Indonesia_Attractions,National Parks,4.0,3200.0,74
2016-01-01,Indonesia_Attractions,Nature & Wildlife Areas,346.0,3200.0,74
2016-01-01,Indonesia_Attractions,Points of Interest & Landmarks,111.0,3200.0,74
2016-01-01,Indonesia_Attractions,Religious Sites,210.0,3200.0,74
2016-01-01,Indonesia_Attractions,Spas,1.0,3200.0,74
2016-01-01,Indonesia_Attractions,Speciality Museums,1.0,3200.0,74
2016-01-01,Indonesia_Attractions,Volcanos,36.0,3200.0,74
2016-01-01,Indonesia_Attractions,Water Parks,192.0,3200.0,74
2016-01-01,Indonesia_Attractions,Waterfalls,13.0,3200.0,74
2016-02-01,Indonesia_Attractions,Ancient Ruins,4.0,3200.0,74
2016-02-01,Indonesia_Attractions,Ballets,1.0,3200.0,74
2016-02-01,Indonesia_Attractions,Beaches,178.0,3200.0,74
2016-02-01,Indonesia_Attractions,Caverns & Caves,5.0,3200.0,74
2016-02-01,Indonesia_Attractions,Flea & Street Markets,20.0,3200.0,74
2016-02-01,Indonesia_Attractions,Historic Sites,24.0,3200.0,74
2016-02-01,Indonesia_Attractions,History Museums,5.0,3200.0,74
2016-02-01,Indonesia_Attractions,National Parks,2.0,3200.0,74
2016-02-01,Indonesia_Attractions,Nature & Wildlife Areas,239.0,3200.0,74
2016-02-01,Indonesia_Attractions,Points of Interest & Landmarks,95.0,3200.0,74
2016-02-01,Indonesia_Attractions,Religious Sites,145.0,3200.0,74
2016-02-01,Indonesia_Attractions,Volcanos,59.0,3200.0,74
2016-02-01,Indonesia_Attractions,Water Parks,92.0,3200.0,74
2016-02-01,Indonesia_Attractions,Waterfalls,23.0,3200.0,74
2016-03-01,Indonesia_Attractions,Ancient Ruins,10.0,3200.0,74
2016-03-01,Indonesia_Attractions,Ballets,5.0,3200.0,74
2016-03-01,Indonesia_Attractions,Beaches,226.0,3200.0,74
2016-03-01,Indonesia_Attractions,Flea & Street Markets,10.0,3200.0,74
2016-03-01,Indonesia_Attractions,Historic Sites,13.0,3200.0,74
2016-03-01,Indonesia_Attractions,History Museums,27.0,3200.0,74
2016-03-01,Indonesia_Attractions,National Parks,6.0,3200.0,74
2016-03-01,Indonesia_Attractions,Nature & Wildlife Areas,156.0,3200.0,74
2016-03-01,Indonesia_Attractions,Points of Interest & Landmarks,124.0,3200.0,74
2016-03-01,Indonesia_Attractions,Religious Sites,112.0,3200.0,74
2016-03-01,Indonesia_Attractions,Speciality Museums,1.0,3200.0,74
2016-03-01,Indonesia_Attractions,Volcanos,47.0,3200.0,74
2016-03-01,Indonesia_Attractions,Water Parks,119.0,3200.0,74
2016-03-01,Indonesia_Attractions,Waterfalls,27.0,3200.0,74
2016-04-01,Indonesia_Attractions,Ancient Ruins,13.0,3200.0,74
2016-04-01,Indonesia_Attractions,Ballets,3.0,3200.0,74
2016-04-01,Indonesia_Attractions,Beaches,252.0,3200.0,74
2016-04-01,Indonesia_Attractions,Caverns & Caves,1.0,3200.0,74
2016-04-01,Indonesia_Attractions,Flea & Street Markets,15.0,3200.0,74
2016-04-01,Indonesia_Attractions,Historic Sites,26.0,3200.0,74
2016-04-01,Indonesia_Attractions,History Museums,23.0,3200.0,74
2016-04-01,Indonesia_Attractions,National Parks,6.0,3200.0,74
2016-04-01,Indonesia_Attractions,Nature & Wildlife Areas,57.0,3200.0,74
2016-04-01,Indonesia_Attractions,Points of Interest & Landmarks,131.0,3200.0,74
2016-04-01,Indonesia_Attractions,Religious Sites,144.0,3200.0,74
2016-04-01,Indonesia_Attractions,Volcanos,46.0,3200.0,74
2016-04-01,Indonesia_Attractions,Water Parks,145.0,3200.0,74
2016-04-01,Indonesia_Attractions,Waterfalls,35.0,3200.0,74
2016-05-01,Indonesia_Attractions,Ancient Ruins,23.0,3200.0,74
2016-05-01,Indonesia_Attractions,Ballets,15.0,3200.0,74
2016-05-01,Indonesia_Attractions,Beaches,243.0,3200.0,74
2016-05-01,Indonesia_Attractions,Caverns & Caves,6.0,3200.0,74
2016-05-01,Indonesia_Attractions,Flea & Street Markets,11.0,3200.0,74
2016-05-01,Indonesia_Attractions,Historic Sites,13.0,3200.0,74
2016-05-01,Indonesia_Attractions,History Museums,37.0,3200.0,74
2016-05-01,Indonesia_Attractions,National Parks,10.0,3200.0,74
2016-05-01,Indonesia_Attractions,Nature & Wildlife Areas,60.0,3200.0,74
2016-05-01,Indonesia_Attractions,Points of Interest & Landmarks,142.0,3200.0,74
2016-05-01,Indonesia_Attractions,Religious Sites,135.0,3200.0,74
2016-05-01,Indonesia_Attractions,Spas,1.0,3200.0,74
2016-05-01,Indonesia_Attractions,Volcanos,43.0,3200.0,74
2016-05-01,Indonesia_Attractions,Water Parks,121.0,3200.0,74
2016-05-01,Indonesia_Attractions,Waterfalls,38.0,3200.0,74
2016-06-01,Indonesia_Attractions,Ancient Ruins,13.0,3200.0,74
2016-06-01,Indonesia_Attractions,Ballets,3.0,3200.0,74
2016-06-01,Indonesia_Attractions,Beaches,253.0,3200.0,74
2016-06-01,Indonesia_Attractions,Caverns & Caves,4.0,3200.0,74
2016-06-01,Indonesia_Attractions,Flea & Street Markets,8.0,3200.0,74
2016-06-01,Indonesia_Attractions,Historic Sites,18.0,3200.0,74
2016-06-01,Indonesia_Attractions,History Museums,28.0,3200.0,74
2016-06-01,Indonesia_Attractions,National Parks,9.0,3200.0,74
2016-06-01,Indonesia_Attractions,Nature & Wildlife Areas,60.0,3200.0,74
2016-06-01,Indonesia_Attractions,Points of Interest & Landmarks,133.0,3200.0,74
2016-06-01,Indonesia_Attractions,Religious Sites,156.0,3200.0,74
2016-06-01,Indonesia_Attractions,Volcanos,56.0,3200.0,74
2016-06-01,Indonesia_Attractions,Water Parks,137.0,3200.0,74
2016-06-01,Indonesia_Attractions,Waterfalls,45.0,3200.0,74
2016-07-01,Indonesia_Attractions,Ancient Ruins,19.0,3200.0,74
2016-07-01,Indonesia_Attractions,Ballets,12.0,3200.0,74
2016-07-01,Indonesia_Attractions,Beaches,298.0,3200.0,74
2016-07-01,Indonesia_Attractions,Caverns & Caves,4.0,3200.0,74
2016-07-01,Indonesia_Attractions,Flea & Street Markets,14.0,3200.0,74
2016-07-01,Indonesia_Attractions,Historic Sites,21.0,3200.0,74
2016-07-01,Indonesia_Attractions,History Museums,23.0,3200.0,74
2016-07-01,Indonesia_Attractions,National Parks,13.0,3200.0,74
2016-07-01,Indonesia_Attractions,Nature & Wildlife Areas,65.0,3200.0,74
2016-07-01,Indonesia_Attractions,Points of Interest & Landmarks,139.0,3200.0,74
2016-07-01,Indonesia_Attractions,Religious Sites,159.0,3200.0,74
2016-07-01,Indonesia_Attractions,Spas,1.0,3200.0,74
2016-07-01,Indonesia_Attractions,Volcanos,37.0,3200.0,74
2016-07-01,Indonesia_Attractions,Water Parks,205.0,3200.0,74
2016-07-01,Indonesia_Attractions,Waterfalls,46.0,3200.0,74
2016-08-01,Indonesia_Attractions,Ancient Ruins,21.0,3200.0,74
2016-08-01,Indonesia_Attractions,Ballets,13.0,3200.0,74
2016-08-01,Indonesia_Attractions,Beaches,304.0,3200.0,74
2016-08-01,Indonesia_Attractions,Caverns & Caves,1.0,3200.0,74
2016-08-01,Indonesia_Attractions,Flea & Street Markets,11.0,3200.0,74
2016-08-01,Indonesia_Attractions,Historic Sites,22.0,3200.0,74
2016-08-01,Indonesia_Attractions,History Museums,60.0,3200.0,74
2016-08-01,Indonesia_Attractions,National Parks,13.0,3200.0,74
2016-08-01,Indonesia_Attractions,Nature & Wildlife Areas,260.0,3200.0,74
2016-08-01,Indonesia_Attractions,Points of Interest & Landmarks,190.0,3200.0,74
2016-08-01,Indonesia_Attractions,Religious Sites,165.0,3200.0,74
2016-08-01,Indonesia_Attractions,Spas,2.0,3200.0,74
2016-08-01,Indonesia_Attractions,Speciality Museums,1.0,3200.0,74
2016-08-01,Indonesia_Attractions,Volcanos,64.0,3200.0,74
2016-08-01,Indonesia_Attractions,Water Parks,165.0,3200.0,74
2016-08-01,Indonesia_Attractions,Waterfalls,61.0,3200.0,74
2016-09-01,Indonesia_Attractions,Ancient Ruins,15.0,3200.0,74
2016-09-01,Indonesia_Attractions,Ballets,4.0,3200.0,74
2016-09-01,Indonesia_Attractions,Beaches,274.0,3200.0,74
2016-09-01,Indonesia_Attractions,Caverns & Caves,9.0,3200.0,74
2016-09-01,Indonesia_Attractions,Flea & Street Markets,7.0,3200.0,74
2016-09-01,Indonesia_Attractions,Historic Sites,22.0,3200.0,74
2016-09-01,Indonesia_Attractions,History Museums,11.0,3200.0,74
2016-09-01,Indonesia_Attractions,National Parks,14.0,3200.0,74
2016-09-01,Indonesia_Attractions,Nature & Wildlife Areas,332.0,3200.0,74
2016-09-01,Indonesia_Attractions,Points of Interest & Landmarks,207.0,3200.0,74
2016-09-01,Indonesia_Attractions,Religious Sites,158.0,3200.0,74
2016-09-01,Indonesia_Attractions,Spas,2.0,3200.0,74
2016-09-01,Indonesia_Attractions,Volcanos,36.0,3200.0,74
2016-09-01,Indonesia_Attractions,Water Parks,166.0,3200.0,74
2016-09-01,Indonesia_Attractions,Waterfalls,68.0,3200.0,74
2016-10-01,Indonesia_Attractions,Ancient Ruins,15.0,3200.0,74
2016-10-01,Indonesia_Attractions,Ballets,3.0,3200.0,74
2016-10-01,Indonesia_Attractions,Beaches,254.0,3200.0,74
2016-10-01,Indonesia_Attractions,Caverns & Caves,2.0,3200.0,74
2016-10-01,Indonesia_Attractions,Flea & Street Markets,15.0,3200.0,74
2016-10-01,Indonesia_Attractions,Historic Sites,21.0,3200.0,74
2016-10-01,Indonesia_Attractions,History Museums,35.0,3200.0,74
2016-10-01,Indonesia_Attractions,National Parks,8.0,3200.0,74
2016-10-01,Indonesia_Attractions,Nature & Wildlife Areas,304.0,3200.0,74
2016-10-01,Indonesia_Attractions,Points of Interest & Landmarks,206.0,3200.0,74
2016-10-01,Indonesia_Attractions,Religious Sites,124.0,3200.0,74
2016-10-01,Indonesia_Attractions,Spas,1.0,3200.0,74
2016-10-01,Indonesia_Attractions,Volcanos,54.0,3200.0,74
2016-10-01,Indonesia_Attractions,Water Parks,131.0,3200.0,74
2016-10-01,Indonesia_Attractions,Waterfalls,52.0,3200.0,74
2016-11-01,Indonesia_Attractions,Ancient Ruins,6.0,3200.0,74
2016-11-01,Indonesia_Attractions,Ballets,18.0,3200.0,74
2016-11-01,Indonesia_Attractions,Beaches,175.0,3200.0,74
2016-11-01,Indonesia_Attractions,Caverns & Caves,5.0,3200.0,74
2016-11-01,Indonesia_Attractions,Flea & Street Markets,9.0,3200.0,74
2016-11-01,Indonesia_Attractions,Historic Sites,19.0,3200.0,74
2016-11-01,Indonesia_Attractions,History Museums,18.0,3200.0,74
2016-11-01,Indonesia_Attractions,National Parks,4.0,3200.0,74
2016-11-01,Indonesia_Attractions,Nature & Wildlife Areas,248.0,3200.0,74
2016-11-01,Indonesia_Attractions,Points of Interest & Landmarks,147.0,3200.0,74
2016-11-01,Indonesia_Attractions,Religious Sites,106.0,3200.0,74
2016-11-01,Indonesia_Attractions,Spas,3.0,3200.0,74
2016-11-01,Indonesia_Attractions,Volcanos,93.0,3200.0,74
2016-11-01,Indonesia_Attractions,Water Parks,102.0,3200.0,74
2016-11-01,Indonesia_Attractions,Waterfalls,41.0,3200.0,74
2016-12-01,Indonesia_Attractions,Ancient Ruins,20.0,3200.0,74
2016-12-01,Indonesia_Attractions,Ballets,4.0,3200.0,74
2016-12-01,Indonesia_Attractions,Beaches,297.0,3200.0,74
2016-12-01,Indonesia_Attractions,Caverns & Caves,3.0,3200.0,74
2016-12-01,Indonesia_Attractions,Flea & Street Markets,21.0,3200.0,74
2016-12-01,Indonesia_Attractions,Historic Sites,11.0,3200.0,74
2016-12-01,Indonesia_Attractions,History Museums,27.0,3200.0,74
2016-12-01,Indonesia_Attractions,National Parks,18.0,3200.0,74
2016-12-01,Indonesia_Attractions,Nature & Wildlife Areas,292.0,3200.0,74
2016-12-01,Indonesia_Attractions,Points of Interest & Landmarks,170.0,3200.0,74
2016-12-01,Indonesia_Attractions,Religious Sites,161.0,3200.0,74
2016-12-01,Indonesia_Attractions,Volcanos,34.0,3200.0,74
2016-12-01,Indonesia_Attractions,Water Parks,130.0,3200.0,74
2016-12-01,Indonesia_Attractions,Waterfalls,45.0,3200.0,74
2017-01-01,Indonesia_Attractions,Ancient Ruins,14.0,3200.0,74
2017-01-01,Indonesia_Attractions,Ballets,5.0,3200.0,74
2017-01-01,Indonesia_Attractions,Beaches,266.0,3200.0,74
2017-01-01,Indonesia_Attractions,Flea & Street Markets,31.0,3200.0,74
2017-01-01,Indonesia_Attractions,Historic Sites,16.0,3200.0,74
2017-01-01,Indonesia_Attractions,History Museums,40.0,3200.0,74
2017-01-01,Indonesia_Attractions,National Parks,8.0,3200.0,74
2017-01-01,Indonesia_Attractions,Nature & Wildlife Areas,270.0,3200.0,74
2017-01-01,Indonesia_Attractions,Points of Interest & Landmarks,128.0,3200.0,74
2017-01-01,Indonesia_Attractions,Religious Sites,116.0,3200.0,74
2017-01-01,Indonesia_Attractions,Volcanos,50.0,3200.0,74
2017-01-01,Indonesia_Attractions,Water Parks,149.0,3200.0,74
2017-01-01,Indonesia_Attractions,Waterfalls,30.0,3200.0,74
2017-02-01,Indonesia_Attractions,Ancient Ruins,4.0,3200.0,74
2017-02-01,Indonesia_Attractions,Ballets,9.0,3200.0,74
2017-02-01,Indonesia_Attractions,Beaches,187.0,3200.0,74
2017-02-01,Indonesia_Attractions,Caverns & Caves,4.0,3200.0,74
2017-02-01,Indonesia_Attractions,Flea & Street Markets,13.0,3200.0,74
2017-02-01,Indonesia_Attractions,Historic Sites,16.0,3200.0,74
2017-02-01,Indonesia_Attractions,History Museums,8.0,3200.0,74
2017-02-01,Indonesia_Attractions,National Parks,5.0,3200.0,74
2017-02-01,Indonesia_Attractions,Nature & Wildlife Areas,211.0,3200.0,74
2017-02-01,Indonesia_Attractions,Neighborhoods,1.0,3200.0,74
2017-02-01,Indonesia_Attractions,Points of Interest & Landmarks,110.0,3200.0,74
2017-02-01,Indonesia_Attractions,Religious Sites,101.0,3200.0,74
2017-02-01,Indonesia_Attractions,Speciality Museums,1.0,3200.0,74
2017-02-01,Indonesia_Attractions,Volcanos,14.0,3200.0,74
2017-02-01,Indonesia_Attractions,Water Parks,53.0,3200.0,74
2017-02-01,Indonesia_Attractions,Waterfalls,38.0,3200.0,74
2017-03-01,Indonesia_Attractions,Ancient Ruins,9.0,3200.0,74
2017-03-01,Indonesia_Attractions,Ballets,1.0,3200.0,74
2017-03-01,Indonesia_Attractions,Beaches,211.0,3200.0,74
2017-03-01,Indonesia_Attractions,Caverns & Caves,1.0,3200.0,74
2017-03-01,Indonesia_Attractions,Flea & Street Markets,17.0,3200.0,74
2017-03-01,Indonesia_Attractions,Historic Sites,23.0,3200.0,74
2017-03-01,Indonesia_Attractions,History Museums,10.0,3200.0,74
2017-03-01,Indonesia_Attractions,National Parks,10.0,3200.0,74
2017-03-01,Indonesia_Attractions,Nature & Wildlife Areas,214.0,3200.0,74
2017-03-01,Indonesia_Attractions,Points of Interest & Landmarks,137.0,3200.0,74
2017-03-01,Indonesia_Attractions,Religious Sites,136.0,3200.0,74
2017-03-01,Indonesia_Attractions,Spas,2.0,3200.0,74
2017-03-01,Indonesia_Attractions,Volcanos,30.0,3200.0,74
2017-03-01,Indonesia_Attractions,Water Parks,50.0,3200.0,74
2017-03-01,Indonesia_Attractions,Waterfalls,33.0,3200.0,74
2017-04-01,Indonesia_Attractions,Ancient Ruins,10.0,3200.0,74
2017-04-01,Indonesia_Attractions,Ballets,15.0,3200.0,74
2017-04-01,Indonesia_Attractions,Beaches,280.0,3200.0,74
2017-04-01,Indonesia_Attractions,Caverns & Caves,2.0,3200.0,74
2017-04-01,Indonesia_Attractions,Flea & Street Markets,16.0,3200.0,74
2017-04-01,Indonesia_Attractions,Historic Sites,33.0,3200.0,74
2017-04-01,Indonesia_Attractions,History Museums,24.0,3200.0,74
2017-04-01,Indonesia_Attractions,National Parks,12.0,3200.0,74
2017-04-01,Indonesia_Attractions,Nature & Wildlife Areas,272.0,3200.0,74
2017-04-01,Indonesia_Attractions,Points of Interest & Landmarks,130.0,3200.0,74
2017-04-01,Indonesia_Attractions,Religious Sites,160.0,3200.0,74
2017-04-01,Indonesia_Attractions,Volcanos,54.0,3200.0,74
2017-04-01,Indonesia_Attractions,Water Parks,98.0,3200.0,74
2017-04-01,Indonesia_Attractions,Waterfalls,59.0,3200.0,74
2017-05-01,Indonesia_Attractions,Ancient Ruins,22.0,3200.0,74
2017-05-01,Indonesia_Attractions,Ballets,13.0,3200.0,74
2017-05-01,Indonesia_Attractions,Beaches,253.0,3200.0,74
2017-05-01,Indonesia_Attractions,Caverns & Caves,3.0,3200.0,74
2017-05-01,Indonesia_Attractions,Flea & Street Markets,12.0,3200.0,74
2017-05-01,Indonesia_Attractions,Historic Sites,9.0,3200.0,74
2017-05-01,Indonesia_Attractions,History Museums,8.0,3200.0,74
2017-05-01,Indonesia_Attractions,National Parks,3.0,3200.0,74
2017-05-01,Indonesia_Attractions,Nature & Wildlife Areas,230.0,3200.0,74
2017-05-01,Indonesia_Attractions,Neighborhoods,2.0,3200.0,74
2017-05-01,Indonesia_Attractions,Points of Interest & Landmarks,45.0,3200.0,74
2017-05-01,Indonesia_Attractions,Religious Sites,163.0,3200.0,74
2017-05-01,Indonesia_Attractions,Volcanos,22.0,3200.0,74
2017-05-01,Indonesia_Attractions,Water Parks,85.0,3200.0,74
2017-05-01,Indonesia_Attractions,Waterfalls,80.0,3200.0,74
2017-06-01,Indonesia_Attractions,Ancient Ruins,15.0,3200.0,74
2017-06-01,Indonesia_Attractions,Ballets,10.0,3200.0,74
2017-06-01,Indonesia_Attractions,Beaches,264.0,3200.0,74
2017-06-01,Indonesia_Attractions,Caverns & Caves,1.0,3200.0,74
2017-06-01,Indonesia_Attractions,Flea & Street Markets,28.0,3200.0,74
2017-06-01,Indonesia_Attractions,Historic Sites,10.0,3200.0,74
2017-06-01,Indonesia_Attractions,History Museums,16.0,3200.0,74
2017-06-01,Indonesia_Attractions,National Parks,11.0,3200.0,74
2017-06-01,Indonesia_Attractions,Nature & Wildlife Areas,45.0,3200.0,74
2017-06-01,Indonesia_Attractions,Points of Interest & Landmarks,20.0,3200.0,74
2017-06-01,Indonesia_Attractions,Religious Sites,138.0,3200.0,74
2017-06-01,Indonesia_Attractions,Volcanos,29.0,3200.0,74
2017-06-01,Indonesia_Attractions,Water Parks,64.0,3200.0,74
2017-06-01,Indonesia_Attractions,Waterfalls,55.0,3200.0,74
2017-07-01,Indonesia_Attractions,Ancient Ruins,2.0,3200.0,74
2017-07-01,Indonesia_Attractions,Ballets,12.0,3200.0,74
2017-07-01,Indonesia_Attractions,Beaches,240.0,3200.0,74
2017-07-01,Indonesia_Attractions,Caverns & Caves,10.0,3200.0,74
2017-07-01,Indonesia_Attractions,Flea & Street Markets,38.0,3200.0,74
2017-07-01,Indonesia_Attractions,Historic Sites,21.0,3200.0,74
2017-07-01,Indonesia_Attractions,History Museums,8.0,3200.0,74
2017-07-01,Indonesia_Attractions,National Parks,11.0,3200.0,74
2017-07-01,Indonesia_Attractions,Nature & Wildlife Areas,53.0,3200.0,74
2017-07-01,Indonesia_Attractions,Neighborhoods,3.0,3200.0,74
2017-07-01,Indonesia_Attractions,Points of Interest & Landmarks,26.0,3200.0,74
2017-07-01,Indonesia_Attractions,Religious Sites,104.0,3200.0,74
